film_id,votes,normed_film_title,film_director,film_year,country,genre,media_type,actors_raw
4ce2b6b2c5f5a,3,Peeping Tom,Michael Powell,1960,United Kingdom,Drama,Film,Karlheinz Böhm | Moira Shearer | Anna Massey
4ce2b71208b72,3,Les enfants du paradis,Marcel Carné,1945,France,Romance | Drama,Film,Arletty | Jean-Louis Barrault | Pierre Brasseur
4ce2b6b4e4421,3,The Wages of Fear,Henri-Georges Clouzot,1953,France | Italy,Crime | Thriller | Drama,Film,Yves Montand | Charles Vanel | Peter Van Eyck
4ce2b6bbe2a40,3,Alien,Ridley Scott,1979,United Kingdom | USA,Horror | Science Fiction,Film,Tom Skerritt | Sigourney Weaver | Veronica Cartwright
4ce2b6d7b5d42,3,Valentin de las Sierras,Bruce Baillie,1967,USA,,Film,José Santollo Nasido | Santa Crus de la Soledad
4ce2b6be2b91c,3,Kagemusha,Akira Kurosawa,1980,Japan,War | Period drama,Film,New Japan Philharmonic Orchestra | Tatsuya Nakadai | Tsutomu Yamazaki
4ce2b7c847246,3,My Neighbour Totoro,Miyazaki Hayao,1988,Japan,Animation,Film,Lisa Michaelson | Cheryl Chase | Gregory Snegoff
4ce2b6bf4befa,3,The Best Years of Our Lives,William Wyler,1946,USA,War,Film,Myrna Loy | Fredric March | Dana Andrews
4ce2b75a9a6a3,3,Possession,Andrzej Zulawski,1981,France | Federal Republic of Germany,Horror,Film,Isabelle Adjani | Sam Neill | Margit Carstensen
4ce2b6ab939b3,3,Il Grido,Michelangelo Antonioni,1957,Italy | USA,Drama,Film,Steve Cochran | Alida Valli | Dorian Gray
4ce2b6b50a0d5,3,Sansho Dayu,Mizoguchi Kenji,1954,Japan,Period drama,Film,Kinuyo Tanaka | Yoshiaki Hanayaki | Kyôko Kagawa
4ce2b6e32344c,3,Tootsie,Sydney Pollack,1982,USA,Comedy,Film,Dustin Hoffman | Jessica Lange | Teri Garr
4ce2b6b48f35d,3,Roma,Federico Fellini,1972,France | Italy,Documentary,Film,Peter Gonzales | Fiona Florence | Britta Barnes
4ce2b6aaa1ff3,3,The French Connection,William Friedkin,1971,USA,Police drama,Film,Gene Hackman | Fernando Rey | Roy Scheider
4ce2b7db816ac,3,Viva l'Amour,Tsai Ming Liang,1994,Taiwan,Drama,Film,Yang Kuei-mei | Chen Chao-jung | Lee Kang-sheng
4ce2b6a612077,3,Bonnie and Clyde,Arthur Penn,1967,USA,Gangster | Biopic,Film,Warren Beatty | Faye Dunaway | Michael J. Pollard
4ce2b6a7ea9b8,3,The Conversation,Francis Ford Coppola,1974,USA,Thriller | Drama,Film,Gene Hackman | John Cazale | Allen Garfield
4ce2b6b6c7418,3,Strangers on a Train,Alfred Hitchcock,1951,USA,Thriller,Film,Farley Granger | Ruth Roman | Robert Walker
4ce2b6bb7e02a,3,Z,Costa-Gavras,1968,Algeria | France,Thriller,Film,Yves Montand | Irene Papas | Jean-Louis Trintignant
4ce2b6b88f192,3,To Kill a Mockingbird,Robert Mulligan,1962,USA,Drama | Legal and Courtroom drama,Film,Gregory Peck | John Megna | Frank Overton
4ce2b6b0628ab,3,Midnight Cowboy,John Schlesinger,1969,USA,Drama,Film,Jon Voight | Dustin Hoffman | Sylvia Miles
4ce2b711a157d,3,Empire,Andy Warhol,1964,USA,Documentary,Film,
4ce2b6b150b4a,3,Nazarín,Luis Buñuel,1958,Mexico,Drama,Film,Marga López | Francisco Rabal | Rita Macedo
4ce2b6bd29db3,3,Eraserhead,David Lynch,1976,USA,Fantasy | Artists' Moving Image,Film,Jack Nance | Charlotte Stewart | Allen Joseph
4ce2b6b9f3ba7,3,Cries and Whispers,Ingmar Bergman,1972,Sweden,Drama,Film,Harriet Andersson | Kari Sylwan | Ingrid Thulin
4ce2b74e17b2b,3,Nostalghia,Andrei Tarkovsky,1983,Italy | USSR,Drama,Film,Oleg Yankovsky | Erland Josephson | Sergio Fiorentini
4ce2b6abd9c36,3,Harold and Maude,Hal Ashby,1971,USA,Drama,Film,Ruth Gordon | Bud Cort | Vivian Pickles
4ce2b6b818c1d,3,They Live By Night,Nicholas Ray,1948,USA,Film noir,Film,Cathy O'Donnell | Farley Granger | Howard Da Silva
4ce2b7654f090,3,The Sacrifice,Andrei Tarkovsky,1986,France | United Kingdom | Sweden,Drama,Film,Erland Josephson | Susan Fleetwood | Valérie Mairesse
50c306d7d32dc,3,Once Upon a Time in Anatolia,Nuri Bilge Ceylan,2011,Bosnia and Herzegovina | Turkey,Crime,Film,Muhammet Uzuner | Yilmaz Erdogan | Taner Birsel
4ce2b6ac7d8e0,3,The Holy Mountain,Alejandro Jodorowsky,1973,USA,,Film,Alejandro Jodorowsky | Horacio Salinas | Ramona Saunders
4ce2b6b26aca5,3,Out of the Past,Jacques Tourneur,1947,USA,Film noir,Film,Robert Mitchum | Jane Greer | Kirk Douglas
4ce2b6a8be619,3,"Black God, White Devil",Glauber Rocha,1964,Brazil,Drama,Film,Geraldo del Rey | Yona Magalhães | Othon Bastos
4ce2b7c8951ef,3,The Puppetmaster,Hsiao-hsien Hou,1993,Taiwan,Biopic,Film,Li T'ien-lü | Lin Chieng | Chen K'uei-chung
4ce2b8d4c824d,3,The White Ribbon,Michael Haneke,2009,Austria | France | Germany | Italy,Drama,Film,Christian Friedel | Ernst Jacobi | Leonie Benesch
4ce2b83f86eb2,3,Spirited Away,Miyazaki Hayao,2001,Japan,Animation,Film,Rumi Hiiragi | Miyu Irino | Mari Natsuki
4ce2b6f9d7213,3,Pandora's Box,G W Pabst,1928,Germany,Drama,Film,Louise Brooks | Fritz Kortner | Francis Lederer
4ce2b6ad1d60d,3,The Innocents,Jack Clayton,1961,United Kingdom | USA,Horror,Film,Deborah Kerr | Peter Wyngarde | Megs Jenkins
4ce2b6a9f365e,3,Satyricon,Federico Fellini,1969,France | Italy,Fantasy | Period drama,Film,Martin Potter | Hiram Keller | Max Born
4ce2b6ab6a59f,3,The Graduate,Mike Nichols,1967,USA,Romance,Film,Anne Bancroft | Dustin Hoffman | Katharine Ross
4ce2b78d95bbe,3,Spring in a Small Town,Fei Mu,1948,People's Republic of China,Romance,Film,Wei Wei | Yu Shi | Li Wei
4ce2b6b738e6d,3,Star Wars,George Lucas,1977,USA,Science Fiction | Fantasy | Action and Adventure,Film,Mark Hamill | Harrison Ford | Carrie Fisher
4f4b9a8382524,3,Berlin Alexanderplatz,Rainer Werner Fassbinder,,Italy | Federal Republic of Germany,Drama,Television,
4ce2b783a5e56,3,Barren Lives,Nelson Pereira dos Santos,1963,Brazil,Drama,Film,Atila Iorio | María Ribeiro | Orlando Macedo
4ce2b776255f6,3,The Round-Up,Miklos Jancso,1966,Hungary,Period drama,Film,János Görbe | Zoltán Latinovits | Tibor Molnár
4ce2b7dda7007,3,Chungking Express,Wong Kar Wai,1994,Hong Kong,Drama,Film,Brigitte Lin Ching-hsia | Takeshi Kaneshiro | Tony Leung Chiu-wai
4ce2b7860f712,3,The Bad Sleep Well,Akira Kurosawa,1960,Japan,Crime,Film,Toshiro Mifune | Takeshi Kato | Masayuki Mori
4ce2b6ba1935d,3,Day of Wrath,Carl Theodor Dreyer,1943,Denmark,Period drama,Film,Thorkild Roose | Lisbeth Movin | Sigrid Neiiendam
4ce2b6ae29aee,3,Kiss Me Deadly,Robert Aldrich,1955,USA,Film noir | Crime,Film,Joe Hernandez | Sam Balter | Ralph Meeker
4ce2b7b9b17db,3,Groundhog Day,Harold Ramis,1993,USA,Comedy | Romance | Fantasy,Film,Bill Murray | Andie MacDowell | Chris Elliott
4ce2b76e0637d,3,Snow White and the Seven Dwarfs,David Hand et al,1937,USA,Animation,Film,Adriana Caselotti | Harry Stockwell | Lucille Laverne
4ce2b87f38ad8,3,Punch-Drunk Love,Paul Thomas Anderson,2002,USA,Drama,Film,Adam Sandler | Emily Watson | Philip Seymour Hoffman
4ce2b7e1bf58d,3,The Flower of My Secret,Pedro Almodóvar,1995,Spain | France,Melodrama,Film,Marisa Paredes | Juan Echanove | Carmen Elías
4ce2b79a16168,3,Landscape in the Mist,Theodoros Angelopoulos,1988,France | Greece | Italy,Drama,Film,Michalis Zeke | Tania Palaiologou | Stratos Tzortzoglou
4ce2b87fa510a,3,Russian Ark,Aleksandr Sokurov,2002,Canada | Finland | Germany | Japan | Russian Federation,Period drama,Film,Sergei Dreiden | Maria Kouznetsova | Leonid Mozgovoy
4ce2b6b15b9f7,3,Network,Sidney Lumet,1976,USA,,Film,Lee Richardson | Faye Dunaway | William Holden
4ce2b7c1b61df,3,Three Colours: Blue,Krzysztof Kieslowski,1993,Switzerland | France | Poland,Drama,Film,Juliette Binoche | Benoît Régent | Florence Pernel
4ce2b6a47c88b,3,Early Summer,"Ozu Yasujirô ",1951,Japan,Drama,Film,Setsuko Hara | Chishu Ryu | Chikage Awashima
4ce2b85bbfe0f,3,Dogville,Lars von Trier,2003,Denmark | France | United Kingdom | Germany | Sweden,Thriller,Film,John Hurt | Nicole Kidman | Harriet Andersson
4ce2b80cbfed8,3,The Idiots,Lars von Trier,1998,Denmark | France | Germany | Italy | Netherlands,Comedy | Drama,Film,Bodil JØrgensen | Jens Albinus | Anne Louise Hassing
4ce2b6946d914,3,Fitzcarraldo,Werner Herzog,1981,Peru | Federal Republic of Germany,Drama | Historical drama,Film,Klaus Kinski | José Lewgoy | Miguel Ángel Fuentes
10003,3,"4 months, 3 weeks and 2 days",Cristian Mungiu,,,,,
4ce2b6bbe7343,3,All That Jazz,Bob Fosse,1979,USA,Musical,Film,Roy Scheider | Jessica Lange | Ann Reinking
4ce2b6ad028a9,3,Imitation of Life,Douglas Sirk,1959,USA,Melodrama,Film,Lana Turner | John Gavin | Sandra Dee
4ce2b818df23a,2,American Beauty,Sam Mendes,1999,USA,Comedy | Drama,Film,Kevin Spacey | Annette Bening | Thora Birch
4ce2b6ba31970,2,Wanda,Barbara Loden,1970,USA,Crime,Film,Barbara Loden | Michael Higgins | Dorothy Shupenes
4ce2b714e9247,2,F for Fake,Orson Welles,1975,France | Iran | Federal Republic of Germany,Documentary,Film,Orson Welles | Oja Kodar | Joseph Cotten
4ce2b7ed49278,2,Lost Highway,David Lynch,1996,France | USA,Drama,Film,Bill Pullman | Patricia Arquette | Balthazar Getty
4ce2b8c3465ff,2,No Country for Old Men,Joel & Ethan Coen,2007,USA,,Film,Tommy Lee Jones | Javier Bardem | Josh Brolin
4ce2b6b2bba54,2,The Pawnbroker,Sydney Lumet,1964,USA,Drama,Film,Rod Steiger | Geraldine Fitzgerald | Jaime Sanchez
4ce2b6bf0fd91,2,The Postman Always Rings Twice,Bob Rafelson,1981,USA,Crime | Romance,Film,Jack Nicholson | Jessica Lange | John Colicos
4ce2b6f62d52b,2,The Tin Drum,Volker Schlöndorff,1979,France | Poland | Yugoslavia | Federal Republic of Germany,Drama,Film,Mario Adorf | Angela Winkler | David Bennent
4ce2b6b39ca6f,2,Providence,Alain Resnais,1977,Switzerland | France,Drama,Film,Dirk Bogarde | Ellen Burstyn | John Gielgud
4ce2b76c082e5,2,Simon of the Desert,Luis Buñuel,1965,Mexico,Biopic | Historical drama,Film,Claudio Brook | Enrique Álvarez Félix | Hortensia Santoveña
4ce2b6fccbdae,2,Christine,Julien Duvivier,1937,France,Drama,Film,Marie Bell | Maurice Bernard | Françoise Rosay
4ce2b8cb65a27,2,Modern Life,Raymond Depardon,2008,France,Documentary,Film,Marcel Challaye | Germaine Challaye | Paul Argaud
4ce2b6d46b377,2,Unsere Afrikareise,Peter Kubelka,1961,Austria,Artists' Moving Image,Film,
4ce2b6b2a3772,2,Partie de campagne,Jean Renoir,1936,France,Period drama,Film,Sylvia Bataille | Georges Darnoux | Jane Marken
4ce2b6ae6de59,2,The Ladykillers,Alexander Mackendrick,1955,United Kingdom,Comedy | Crime,Film,Alec Guinness | Cecil Parker | Herbert Lom
4ce2b6a487959,2,Bambi,David Hand,1942,USA,Animation,Film,Bobby Stewart | Donnie Dunagan | Hardie Albright
4ce2b72b5311e,2,The Age of the Earth,Glauber Rocha,1980,Brazil,Documentary,Film,Ana Maria Magalhães | Maurício do Valle | Jece Valadão
4ce2b6bb5649f,2,Eyes Without a Face,Georges Franju,1960,France | Italy,Horror | Medical drama,Film,Pierre Brasseur | Alida Valli | Juliette Mayniel
4ce2b6bac1254,2,Who's Afraid of Virginia Wolf?,Mike Nichols,1966,USA,Drama,Film,Elizabeth Taylor | Richard Burton | George Segal
4ce2b6b392e27,2,The Passenger,Michelangelo Antonioni,1974,Spain | France | Italy | USA,Drama,Film,Jack Nicholson | Maria Schneider | Jenny Runacre
4ce2b6b1bc4ee,2,Notorious,Alfred Hitchcock,1946,USA,Thriller,Film,Cary Grant | Ingrid Bergman | Claude Rains
4ce2b81640fd5,2,The Insider,Michael Mann,1999,USA,Drama,Film,Al Pacino | Russell Crowe | Christopher Plummer
4ce2b75c2a5c0,2,The Rise to Power of Louis XIV,Roberto Rossellini,1966,France,Historical drama,Television,Jean-Marie Patte | Raymond Jourdan | Silvagni
4ce2b6bce92a0,2,The Devil Probably,Robert Bresson,1977,France,Drama,Film,Antoine Monnier | Tina Irissari | Henri de Maublanc
4ce2b791d5a7c,2,Dust in the Wind,Hsiao-hsien Hou,1986,Taiwan,Drama,Film,Wang Ching-wen | Hsin Shu-fen | Li T'ien-lü
4ce2b75db6ba9,2,Pyaasa,Guru Dutt,1957,India,Drama,Film,Mala Sinha | Guru Dutt | Waheeda Rehman
4ce2b6ba13dd9,2,The Ascent,Larisa Shepitko,1976,USSR,War,Film,Boris Plotnikov | Vladimir Gostyukhin | Sergei Jakovlev
4ce2b872dd8ff,2,The Son,Jean-Pierre Dardenne/Luc Dardenne,2002,Belgium | France,Drama,Film,Olivier Gourmet | Morgan Marinne | Isabelle Soupart
4ce2b7cb68c05,2,The Last Bolshevik,Chris Marker,1993,Finland | France | United Kingdom,Documentary,Film,Michael Pennington | Nikolai Izvolov | Kira Paramonova
4ce2b7a5a7e59,2,Ju Dou,Zhang Yimou,1990,People's Republic of China | Japan,Drama,Film,Gong Li | Li Baotian | Li Wei
4ce2b6a95ae0f,2,East of Eden,Elia Kazan,1955,USA,Drama,Film,Julie Harris | James Dean | Raymond Massey
4ce2b6bb1c553,2,A Woman of Paris,Charles Chaplin,1923,USA,Drama,Film,Edna Purviance | Adolphe Menjou | Carl Miller
4ce2b6b26303c,2,Wake in Fright,Ted Kotcheff,1971,Australia | United Kingdom | USA,Drama,Film,Donald Pleasence | Gary Bond | Chips Rafferty
4ce2b6b2286ba,2,"One, Two, Three",Billy Wilder,1961,USA | Federal Republic of Germany,Comedy,Film,James Cagney | Horst Buchholz | Pamela Tiffin
4ce2b6bfaa639,2,Accattone,Pier Paolo Pasolini,1961,Italy,Drama,Film,Franco Citti | Franca Pasut | Roberto Scaringella
4ce2b736ee9c0,2,Killer of Sheep,Charles Burnett,1977,USA,Drama,Film,Henry G. Sanders | Kaycee Moore | Charles Bracy
4ce2b808c3e5d,2,Gummo,Harmony Korine,1997,USA,Drama,Film,Jacob Sewell | Nick Sutton | Lara Tosh
4ce2b83847d22,2,Moulin Rouge,Baz Luhrmann,2001,Australia | USA,Drama,Film,Nicole Kidman | Ewan McGregor | John Leguizamo
4ce2b6b25273e,2,Ossessione,Luchino Visconti,1943,Italy,Crime,Film,Clara Calamai | Massimo Girotti | Dhia Cristiani
4ce2b8c842049,2,Man on Wire,James Marsh,2007,United Kingdom,Documentary,Film,Philippe Petit | Jean-François Heckel | Jean-Louis Blondeau
4ce2b8818b260,2,Outer Space,Peter Tscherkassky,2002,Austria,Artists' Moving Image,Film,
4ce2b72ce97c6,2,The Informer,John Ford,1935,USA,Drama,Film,Victor McLaglen | Heather Angel | Preston Foster
4ce2b7e680583,2,Secrets and Lies,Mike Leigh,1996,United Kingdom,Drama,Film,Timothy Spall | Brenda Blethyn | Phyllis Logan
4ce2b6b0f3909,2,Muriel,Alain Resnais,1963,France | Italy,Drama,Film,Delphine Seyrig | Jean-Pierre Kérien | Nita Klein
4ce2b74c919fc,2,Not Reconciled,Jean-Marie Straub/Danièle Huillet,1965,Federal Republic of Germany,Drama,Film,Heinrich Hargesheimer | Carlheinz Hargesheimer | Martha Ständer
4ce2b818a4b15,2,After Life,Koreeda Hirokazu,1998,Japan,Drama,Film,Arata | Erika Oda | Susumu Terajima
4ce2b6bc8d002,2,"Obscure Object of Desire, That",Luis Buñuel,1977,Spain | France,Drama,Film,Fernando Rey | Carole Bouquet | Ángela Molina
4ce2b6bbbc8e5,2,The Kid,Charles Chaplin,1921,USA,Comedy,Film,Carl Miller | Edna Purviance | Jackie Coogan
4ce2b6b8bb97a,2,Touchez pas au grisbi,Jacques Becker,1954,France | Italy,Crime,Film,Jean Gabin | René Dary | Paul Frankeur
4ce2b74e11d41,2,Nosferatu,F. W. Murnau,1922,Germany,Horror,Film,Max Schreck | Alexander Granach | Gustav von Wangenheim
4ce2b6be331c6,2,The House is Black,Forough Farrokhzad,1962,Iran,Documentary,Film,
4ce2b6a81dd72,2,The Crime of Monsieur Lange,Jean Renoir,1935,France,Crime,Film,René Lefèvre | Jules Berry | Odette Florelle
4ce2b6b3b220d,2,Port of Shadows,Marcel Carné,1938,France,Film noir | Drama,Film,Jean Gabin | Michel Simon | Michèle Morgan
4ce2b6a70cd80,2,Chimes at Midnight,Orson Welles,1966,Switzerland | Spain,Period drama,Film,Ralph Richardson | Ralph Holinshed | Orson Welles
4ce2b7b637749,2,Unforgiven,Clint Eastwood,1992,USA,Western,Film,Clint Eastwood | Gene Hackman | Morgan Freeman
4ce2b7faa60e1,2,The Taste of Cherry,Abbas Kiarostami,1997,Iran,Drama,Film,Homayoun Ershadi | Abdol Hossain Bagheri | Afshin Khorshid Bakhtari
4ce2b6a83e56d,2,Cul-de-Sac,Roman Polanski,1966,United Kingdom,Drama,Film,Donald Pleasence | Françoise Dorléac | Lionel Stander
4ce2b779c2a6f,2,Titicut Follies,Frederick Wiseman,1967,USA,Documentary,Film,
4ce2b6e322e76,2,This Is Spinal Tap,Rob Reiner,1983,USA,Parody,Film,Christopher Guest | Michael McKean | Harry Shearer
10096,2,Weather Diary 3,George Kuchar,,,,,
4ce2b6a96caa6,2,El,Luis Buñuel,1953,Mexico,Drama,Film,Arturo De Córdova | Delia Garcés | Aurora Walker
4ce2b78bbf98e,2,Witness,Peter Weir,1985,USA,Thriller,Film,Harrison Ford | Kelly McGillis | Josef Sommer
4ce2b6b5c4f6e,2,The Shop Around the Corner,Ernst Lubitsch,1940,USA,Romance,Film,Margaret Sullavan | James Stewart | Frank Morgan
4ce2b6bb57fdc,2,Yojimbo,Akira Kurosawa,1961,Japan,Martial arts | Crime,Film,Toshiro Mifune | Eijirô Tono | Seizaburô Kawazu
4ce2b7cd86184,2,Before the Rain,Milcho Manchevski,1994,France | United Kingdom | North Macedonia,Drama,Film,Katrin Cartlidge | Rade Serbedzija | Grégoire Colin
4ce2b6accc127,2,The Hustler,Robert Rossen,1961,USA,Sport,Film,Paul Newman | Piper Laurie | George C. Scott
4ce2b75e31939,2,Querelle,Rainer Werner Fassbinder,1982,France | Federal Republic of Germany,Drama,Film,Brad Davis | Franco Nero | Jeanne Moreau
4ce2b76ccb454,2,A Tale of Tales,Yuri Norstein,1979,USSR,Animation,Film,
4ce2b85cbe285,2,La Ciénaga,Lucrecia Martel,2001,Argentina | Brazil | Switzerland | Spain | France | Japan | USA,Drama,Film,Mercedes Morán | Graciela Borges | Martín Adjemián
4ce2b8bd7f8d7,2,"You, The Living",Roy Andersson,2007,Denmark | France | Germany | Japan | Norway | Sweden,,Film,Elisabet Helander | Jugge Nohall | Jan Wikblad
4ce2b6b4cbeea,2,Ryan's Daughter,David Lean,1970,United Kingdom,Drama,Film,Robert Mitchum | Trevor Howard | Christopher Jones
4ce2b6bf6ff74,2,Workers Leaving the Factory Gate,Louis et Auguste Lumière,1895,France,Actuality film,Film,
4ce2b840c118e,2,Amelie,Jean-Pierre Jeunet,2001,France | Germany,Drama,Film,Audrey Tautou | Mathieu Kassovitz | Rufus
4ce2b69412f2f,2,Faits Divers,Raymond Depardon,1983,France,Documentary,Film,
4ce2b79ed25d8,2,A City of Sadness,Hsiao-hsien Hou,1989,Taiwan,Drama,Film,Li T'ien-lü | Ch'en Sung-yung | Gao Chieh
4ce2b7a043f70,2,Near Death,Frederick Wiseman,1989,USA,Documentary,Film,
4ce2b7bce9af1,2,The Quince Tree Sun,Víctor Erice,1992,Spain,Biopic | Documentary,Film,Antonio López | María José Moreno | Enrique Gran
4ce2b6b727a8b,2,Stagecoach,John Ford,1939,USA,Western,Film,Claire Trevor | John Wayne | Andy Devine
4ce2b72b789cf,2,If….,Lindsay Anderson,1968,United Kingdom | USA,Drama,Film,Malcolm McDowell | David Wood | Richard Warwick
4ce2b6b416bde,2,The Red Shoes,Michael Powell/Emeric Pressburger,1948,United Kingdom,Drama,Film,Anton Walbrook | Marius Goring | Moira Shearer
4ce2b6b929b60,2,12 Angry Men,Sidney Lumet,1956,USA,Legal and Courtroom drama,Film,Henry Fonda | Lee J. Cobb | Ed Begley
4ce2b6bbda06f,2,In the Realm of the Senses,Nagisa Oshima,1976,France | Japan,Drama,Film,Nagisa Oshima | Eiko Matsuda | Tatsuya Fuji
4ce2b6aa4049b,2,Flaming Creatures,Jack Smith,1963,USA,Artists' Moving Image,Film,Francis Francine | Sheila Bick | Joel Markman
4ce2b6bb8e7a6,2,Earth,Aleksandr Dovzhenko,1930,USSR,,Film,Mikola Nademsky | Stepan Shkurat | Semyon Svashenko
4ce2b6bebef51,2,News from Home,Chantal Akerman,1976,Belgium | France,Documentary,Film,Chantal Akerman
4ce2b6ad7b33b,2,The Music Room,Satyajit Ray,1958,India,Drama,Film,Chhabi Biswas | Padma Devi | Pinaki Sen Gupta
4ce2b6ae4e8dc,2,Wings,Larisa Shepitko,1966,USSR,War,Film,M. Buglakovaja | Zhanna Bulatova | Panteleimon Krymov
4ce2b73638802,2,The Ladies Man,Jerry Lewis,1961,USA,Comedy,Film,Jerry Lewis | Helen Traubel | Kathleen Freeman
4ce2b6b794c45,2,Take the Money and Run,Woody Allen,1969,USA,Comedy,Film,Woody Allen | Janet Margolin | Marcel Hillaire
4ce2b69555337,2,Scarface,Brian De Palma,1983,USA,Gangster | Crime,Film,Al Pacino | Steven Bauer | Michelle Pfeiffer
4ce2b6b0ce272,2,Death in Venice,Luchino Visconti,1971,Italy,Drama,Film,Dirk Bogarde | Romolo Valli | Mark Burns
4ce2b6bd1d8e2,2,Edvard Munch,Peter Watkins,1976,Norway | Sweden,Biopic,Television,Peter Watkins | Geir Westby | Gro Fraas
4ce2b87f37051,2,City of God,Fernando Meirelles,2002,Brazil | France | Germany,Drama,Film,Alexandre Rodrigues | Leandro Firmino Da Hora | Phellipe Haagensen
4ce2b8c34332c,2,Persepolis,Vincent Paronnaud/Marjane Satrapi,2007,France | USA,,Film,Chiara Mastroianni | Catherine Deneuve | Danielle Darrieux
4ce2b6a78a11b,2,All About Eve,Joseph L. Mankiewicz,1950,USA,,Film,Bette Davis | Anne Baxter | George Sanders
4ce2b8be31f68,2,Still Life,"Jia Zhang Ke ",2006,People's Republic of China | Hong Kong,,Film,Zhao Tao | Han Sanming | Wang Hong Wei
4ce2b8c3565bc,2,Silent Light,Carlos Reygadas,2007,France | Mexico | Netherlands,,Film,Cornelio Wall | Miriam Toews | Maria Pankratz
4ce2b6b0b69c4,2,Mon Oncle,Jacques Tati,1958,France | Italy,Comedy,Film,Jacques Tati | Jean-Pierre Zola | Adrienne Servantie
4ce2b6bb7f18c,2,Zabriskie Point,Michelangelo Antonioni,1970,USA,,Film,Mark Frechette | Daria Halprin | Paul Fix
4ce2b6a90859f,2,Dodeskaden,Akira Kurosawa,1970,Japan,Drama,Film,Yoshitaka Zushi | Kin Sugai | Kazou Kato
4ce2b6ee1a28e,2,Army of Shadows,Jean-Pierre Melville,1969,France | Italy,War,Film,Lino Ventura | Paul Meurisse | Jean-Pierre Cassel
4ce2b6a754dd8,2,Le cercle rouge,Jean-Pierre Melville,1970,France | Italy,Crime,Film,Alain Delon | Bourvil | Gian Maria Volonté
4ce2b6b176796,2,A Night at the Opera,Sam Wood,1935,USA,Comedy | Musical,Film,Groucho Marx | Chico Marx | Harpo Marx
4ce2b73343e80,2,The Cabinet of Dr Caligari,Robert Wiene,1919,Germany,Horror,Film,Werner Krauß | Conrad Veidt | Lil Dagover
4ce2b7234f9b8,2,Hannah and Her Sisters,Woody Allen,1986,USA,Comedy,Film,Woody Allen | Michael Caine | Mia Farrow
4ce2b6b03201f,2,The Cloud-Capped Star,Ritwik Ghatak,1960,India,Drama,Film,Supriya Devi | Anil Chatterjee | Bijon Bhattacharya
4ce2b7ac4482a,2,The Double Life of Veronique,Krzysztof Kieslowski,1991,France | Norway | Poland,Drama,Film,Irène Jacob | Halina Gryglaszewska | Kalina Jedrusik
4ce2b6b06f454,2,Milestones,Robert Kramer,1975,USA,Documentary | Artists' Moving Image,Film,Grace Paley | Mary Chapelle | Sharon Krebs
4ce2b6ae3a9a9,2,The End of Summer,"Ozu Yasujirô ",1961,Japan,,Film,Setsuko Hara | Yôko Tsukasa | Michiyo Aratama
4ce2b78d7365c,2,WR: Mysteries of the Organism,Dusan Makavejev,1971,Yugoslavia | Federal Republic of Germany,Drama,Film,Milena Dravic | Ivica Vidovic | Jagoda Kaloper
4ce2b6b6808f4,2,Sorcerer,William Friedkin,1977,USA,Drama,Film,Roy Scheider | Bruno Cremer | Francisco Rabal
4ce2b6b774f0f,2,Sweet Smell of Success,Alexander Mackendrick,1957,USA,Drama,Film,Burt Lancaster | Tony Curtis | Susan Harrison
4ce2b6ada35e2,2,Johnny Guitar,Nicholas Ray,1954,USA,Western,Film,Joan Crawford | Sterling Hayden | Mercedes McCambridge
4ce2b6fe03642,2,Celine and Julie Go Boating,Jacques Rivette,1974,France,Drama,Film,Juliet Berto | Dominique Labourier | Bulle Ogier
4ce2b746843f8,2,My Friend Ivan Lapshin,Aleksey German,1986,USSR,Drama,Film,V. Kuzin | Andrei Boltnev | Nina Ruslanova
4ce2b693a235d,2,Entranced Earth,Glauber Rocha,1967,Brazil,Drama,Film,Jardel Filho | José Lewgoy | Glauce Rocha
4ce2b6b999bde,2,Les Vacances de M. Hulot,Jacques Tati,1953,France,Comedy,Film,Jacques Tati | Nathalie Pascaud | Michele Rolla
4ce2b8ab7a567,2,Evolution of a Filipino Family,Lav Díaz,2004,Philippines,Drama,Film,Angie Ferro | Pen Medina
4ce2b6b73f34a,2,"Steamboat Bill, Jr.",Buster Keaton,1928,USA,Comedy,Film,Buster Keaton | Ernest Torrence | Marion Byron
4ce2b6a9a615f,2,Europa 51,Roberto Rossellini,1952,Italy,Drama,Film,Ingrid Bergman | Alexander Knox | Ettore Giannini
4ce2b70696ace,2,The Crowd,King Vidor,1928,USA,Drama,Film,Eleanor Boardman | James Murray | Bert Roach
4ce2b6b0517da,2,My Little Loves,Jean Eustache,1975,France,Drama,Film,Martin Loeb | Ingrid Caven | Jacqueline Dufranne
4ce2b8c544d22,2,Avatar,James Cameron,2009,United Kingdom | USA,Science Fiction | Fantasy | Action and Adventure,Film,Sam Worthington | Zoë Saldana | Stephen Lang
4ce2b7dc5eb86,2,Cyclo,Tran Anh Hung,1995,France | S,Crime,Film,Tony Leung Chiu-wai | Trân Nû Yên Khê | Le Van Loc
4ce2b79c26d23,2,The Lovers on the Bridge,Leos Carax,1991,France,Romance | Drama,Film,Alexandre Del Perugia | Juliette Binoche | Denis Lavant
4ce2b85587159,2,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,Jonas Mekas,2000,USA,Documentary,Film,
